customer_id,age,gender,city_tier,income,spending_score,num_transactions,membership_years,preferred_category,discount_usage,credit_score,annual_revenue
2301,52,Female,Tier3,46313.217105206655,63,20,18,Grocery,0.0678958937402129,668.0,17304.950632649885
2302,28,Male,Tier1,18592.173280113748,93,20,0,Electronics,0.09646175324394592,714.0,5145.597683420134
2303,35,Male,Tier1,15552.457186921025,16,18,11,Luxury,0.3726914412408232,571.0,6995.5833992860325
2304,43,Female,Tier1,8839.713815461102,6,18,18,Electronics,0.21878527445457707,,7042.036728720592
2305,63,Other,Tier1,11996.414885957767,78,19,19,Electronics,,663.0,8108.362978741705
2306,77,Female,Tier3,16045.06654214166,52,19,14,Electronics,0.1022202251217395,505.0,7587.189641188835
2307,47,Female,Tier1,11124.021864649338,2,22,4,Fashion,0.061122485237653595,656.0,5522.251353789267
2308,37,Female,Tier1,12867.207984402723,89,20,0,Electronics,0.5229390298952857,545.0,4309.89080282214
2309,46,Male,Tier1,24604.086880691942,95,15,10,Grocery,0.20744647164626787,607.0,8139.150539273749
2310,50,Male,Tier1,26754.333491206566,77,20,8,Grocery,0.21291366322770172,637.0,8177.149074923487
2311,36,Male,Tier2,47268.12770003151,18,19,6,Fashion,0.02222913818228204,529.0,16809.07696816794
2312,61,Male,Tier1,,81,11,1,Grocery,0.31586220853016145,645.0,4103.435789235416
2313,42,Female,Tier1,22386.864235933957,92,25,16,Grocery,0.22265076492916944,,9953.349799422858
2314,45,Other,Tier3,16442.295029838184,76,23,15,Grocery,0.09985203119230102,710.0,8472.848720641667
2315,47,Female,Tier1,15648.718775769634,35,23,15,Grocery,0.32843131423815314,613.0,8439.258412200874
2316,45,Male,Tier2,17653.73296182624,86,19,13,Electronics,0.4476191073963981,671.0,8290.335281390177
2317,50,Male,Tier1,19200.223041198304,39,16,1,Electronics,0.17166478837025323,642.0,6472.165169511011
2318,32,Male,Tier1,26246.223379370833,1,23,18,Electronics,0.3990509490274148,616.0,12030.148303101674
2319,33,Female,Tier2,,37,26,2,Electronics,0.3926423943982121,516.0,8274.462596601206
2320,26,Male,Tier3,,21,18,7,Electronics,0.03597107457012434,641.0,16538.942194717318
2321,45,Male,Tier2,6680.310402013905,1,25,20,Grocery,0.08750255608387622,709.0,7410.20077483248
2322,49,Male,Tier1,46063.10291189976,4,23,18,Luxury,0.13263806499927447,575.0,19836.926047083158
2323,45,Male,Tier1,17018.349679774463,96,28,15,Electronics,0.14828373251255944,632.0,8862.758602290296
2324,60,Female,Tier1,19299.16207945359,58,19,3,Grocery,0.2497121347717356,,5450.866111298189
2325,39,Male,Tier2,21878.707118576007,1,24,7,Electronics,,738.0,8252.52222354647
2326,48,Male,Tier2,36096.43659897305,13,13,0,Electronics,0.255926176501121,652.0,8232.79981212179
2327,26,Male,Tier1,11894.078006519181,46,19,3,Grocery,0.32477163812652554,673.0,3715.6754618687964
2328,35,Male,Tier2,13907.708600113818,47,19,6,Luxury,0.39160008624477527,649.0,5576.8718737666795
2329,48,Female,Tier2,31269.29080057952,81,18,0,Electronics,0.2775810546036,610.0,10127.284533892565
2330,3,Female,Tier1,,76,27,17,Electronics,0.159572221336976,559.0,6531.405700198527
2331,36,Male,Tier2,21505.91641550953,7,23,3,Electronics,0.12191509904522443,627.0,6326.1676193248195
2332,39,Female,Tier1,12601.728053727677,51,20,19,Electronics,0.18860161530002884,681.0,7626.707039573038
2333,21,Male,Tier1,10875.192727638865,3,14,13,Grocery,0.46090265240201406,659.0,6183.499950298001
2334,35,Female,Tier3,,50,22,7,Fashion,0.17037844701294821,,4645.184121667975
2335,50,Male,Tier1,,26,12,17,Grocery,0.0511671889156832,725.0,13717.321634171665
2336,46,Male,Tier1,24616.645253999934,31,19,6,Electronics,0.3363146011883019,749.0,9164.066993906134
2337,46,Female,Tier2,13758.37705678041,100,29,2,Fashion,0.05152072586724446,487.0,6067.754636470076
2338,40,Female,Tier3,19629.90530432506,62,16,20,Electronics,0.19540840381145874,776.0,12188.488386092617
2339,40,Female,Tier3,10249.481316542355,26,20,13,Grocery,0.14874018574704637,671.0,7336.433078870025
2340,32,Male,Tier2,,67,17,11,Electronics,0.2671772714050668,682.0,7773.650471416778
2341,48,Male,Tier1,19171.06835120342,55,27,14,Fashion,0.116940219794692,721.0,7821.365865806698
2342,45,Other,Tier3,,28,27,7,Grocery,0.23731210582890935,651.0,11125.873668482045
2343,45,Male,Tier2,28982.414497053174,44,23,4,Fashion,0.27440327817774174,564.0,11055.529186691647
2344,33,Male,Tier1,6222.35237890628,81,19,16,Electronics,0.033316012478051896,765.0,5781.286507305278
2345,14,Male,Tier3,,38,22,9,Grocery,0.08280096807581008,588.0,14393.376221976323
2346,53,Male,Tier1,6582.386477829039,30,18,10,Grocery,0.41422162673840435,571.0,4356.5822295109065
2347,34,Male,Tier1,,66,25,15,Grocery,0.2818603520425163,631.0,16109.994477390232
2348,29,Female,Tier3,18971.295106321955,8,20,15,Electronics,0.3599094906877156,619.0,8261.022684735803
2349,48,Male,Tier2,47288.47524606225,14,22,3,Electronics,0.22341779491550057,,14651.385330075933
2350,35,Female,Tier1,13737.283481238903,99,19,4,Electronics,0.6950264435461273,642.0,3762.533317325642
2351,52,Male,Tier1,38047.39914468227,62,20,9,Electronics,0.14154277033502216,757.0,13189.593678235837
2352,47,Male,Tier2,9728.594771786427,75,26,13,Fashion,0.7245161017980309,686.0,6680.024080019155
2353,48,Female,Tier1,23721.130384640313,63,24,8,Fashion,0.091156482497639,581.0,9163.957373124942
2354,23,Female,Tier1,5289.078543541419,79,18,17,Electronics,0.39435935082245754,,5271.12314064863
2355,54,Female,Tier2,40869.693324290914,66,23,19,Fashion,0.39002754811670676,618.0,19377.31781727028
2356,43,Female,Tier3,73777.66941418842,96,22,5,Electronics,0.31842235826464443,619.0,24496.426700020216
2357,35,Male,Tier2,13510.797293399128,40,20,10,Electronics,0.3325130843129514,608.0,6812.980426209323
2358,41,Female,Tier2,24000.77491387407,13,20,20,Electronics,0.08165785973615258,561.0,10803.565376486062
2359,18,Female,Tier2,30052.061722892176,17,26,16,Fashion,0.3350053028140554,673.0,11661.819361066886
2360,44,Male,Tier2,7441.45372580092,15,28,8,Grocery,0.12202690983781395,613.0,5018.51278666266
2361,27,Female,Tier1,13038.024286718057,33,18,2,Electronics,0.17769711719929984,573.0,3774.0829948935334
2362,23,Female,Tier3,12485.1239047498,16,20,15,Grocery,0.24548385242354806,688.0,7999.99863357379
2363,21,Male,Tier1,118770.05065974173,13,24,19,Electronics,,717.0,43917.55705696537
2364,53,Male,Tier1,45801.02066208156,86,30,3,Electronics,0.1299578790188347,630.0,16666.73045218924
2365,32,Male,Tier1,18921.27055760784,23,21,14,Electronics,0.04078105310043419,792.0,8240.362836063112
2366,58,Female,Tier2,37999.509123551274,36,22,1,Electronics,0.37018200153923564,827.0,13667.567902496565
2367,33,Male,Tier1,25536.770232190647,43,19,19,Fashion,0.5407854143163051,,10780.04768645721
2368,19,Male,Tier1,33360.441531800694,50,24,16,Grocery,,,15982.309374513858
2369,26,Male,Tier2,10535.86138617459,74,17,18,Electronics,0.3353944140183343,671.0,7114.387594594195
2370,54,Female,Tier3,57604.93236274756,81,17,19,Electronics,0.43812731960710527,552.0,21717.999750661686
2371,38,Female,Tier2,12869.066000342655,94,18,15,Electronics,0.3948065124154753,580.0,7771.863258337597
2372,33,Female,Tier1,13343.966074371881,13,24,18,Electronics,0.41014422548862167,515.0,8593.41973513616
2373,41,Male,Tier1,33294.88389053202,30,24,20,Electronics,0.45807858719991174,599.0,9394.407695532875
2374,46,Female,Tier2,,57,18,16,Electronics,0.13681200446720393,551.0,9958.255284630084
2375,53,Female,Tier1,22386.418013208295,30,17,3,Grocery,0.2810130642148196,699.0,7006.1513663864525
2376,57,Female,Tier2,,71,29,17,Electronics,0.7228958154309791,590.0,16825.9725015245
2377,35,Male,Tier1,9771.852448749722,10,19,3,Electronics,0.2554818227671764,672.0,5066.211568635358
2378,24,Male,Tier3,80101.30961497215,99,25,20,Fashion,0.3056368993269245,,27746.268085843
2379,35,Female,Tier1,15514.670627578564,66,17,2,Electronics,0.20219089656933212,743.0,6331.4751410359895
2380,43,Male,Tier1,,94,12,17,Electronics,0.5283877746491434,621.0,10385.232792226201
2381,28,Female,Tier3,80973.62256342427,83,16,20,Electronics,0.1736636728317479,674.0,23492.8370028065
2382,28,Female,Tier1,13405.11958948996,39,20,19,Electronics,0.30330047387183695,677.0,8514.69664444284
2383,44,Female,Tier1,45077.10521818357,37,19,4,Electronics,0.03667495713941959,751.0,13879.998240583782
2384,39,Female,Tier3,18957.874218801357,3,17,8,Electronics,0.09497619287801354,712.0,7170.526303310873
2385,40,Female,Tier1,12218.613951530024,89,24,14,Fashion,0.7736635965444667,754.0,7931.441560253128
2386,30,Male,Tier1,16837.81561559077,34,17,8,Grocery,0.4108150191260587,516.0,7412.161773898224
2387,37,Male,Tier1,32741.417241010247,86,16,13,Grocery,0.19695286571083395,596.0,11659.495364509829
2388,28,Male,Tier1,44801.03096860721,38,19,20,Electronics,0.14679754120699587,732.0,16907.62566566743
2389,50,Female,Tier1,25794.69536965182,14,23,1,Electronics,0.3274582456464238,696.0,8928.003942319287
2390,52,Male,Tier2,7197.143165389881,64,15,17,Electronics,0.455924083860188,639.0,5986.9555235135185
2391,17,Male,Tier2,34367.689895317526,39,17,12,Electronics,0.05100353834786094,612.0,10145.930553610706
2392,28,Female,Tier1,19940.49197079418,54,23,20,Electronics,0.22597839987208995,713.0,12233.280613477502
2393,22,Female,Tier1,10180.832484351058,2,15,15,Electronics,0.15221222994841438,491.0,6755.922973430068
2394,32,Other,Tier3,28070.529542420663,96,26,5,Electronics,0.4770406168469494,713.0,8947.848847117371
2395,38,Female,Tier3,48712.33990205369,43,26,15,Electronics,0.09582424457397251,,24703.77725304577
2396,22,Female,Tier1,22130.306072253166,53,28,3,Electronics,0.19265981318034361,610.0,8928.639689548058
2397,28,Female,Tier3,42038.15277194202,3,15,9,Electronics,,690.0,18296.147695781
2398,27,Other,Tier2,30445.005116761968,41,21,18,Electronics,0.23461437039082286,619.0,15442.625604201537
2399,42,Female,Tier1,30721.346152769638,8,19,10,Electronics,0.04506607659637522,652.0,15221.91549311765
2400,40,Female,Tier1,17785.86170200097,90,31,4,Electronics,0.29485716868038003,646.0,8332.242514087315
2401,31,Female,Tier1,39069.11660329722,96,29,17,Electronics,0.20558933679135072,709.0,18210.73785938604
2402,42,Female,Tier3,41769.646389625,75,21,2,Electronics,0.1642772775540634,662.0,15414.385253332615
2403,33,Male,Tier2,38363.719533399446,63,14,7,Electronics,0.1569530630554875,,16213.95918391569
2404,36,Male,Tier2,17682.828108608057,65,30,10,Electronics,0.17433553668904725,538.0,8132.906671969653
2405,60,Male,Tier1,43895.00620156138,79,23,20,Grocery,0.16928349422308792,563.0,19061.414170296983
2406,56,Male,Tier2,28866.0127714513,4,28,18,Electronics,0.2409668564780215,686.0,12625.870561784994
2407,24,Male,Tier2,11151.978186717697,68,19,20,Electronics,0.2260977206674083,694.0,8589.014603177002
2408,49,Male,Tier3,16864.31957014383,92,24,2,Electronics,0.05218154797748027,783.0,6355.37644802254
2409,49,Male,Tier1,15194.878633284392,10,22,11,Electronics,0.10001939684156166,568.0,7588.230445877931
2410,26,Female,Tier2,5477.87310096441,75,26,14,Electronics,0.07980840552254544,754.0,5141.232180196569
2411,49,Female,Tier1,44461.95395352714,50,28,15,Luxury,0.11305917604387011,494.0,22056.259539353305
2412,58,Male,Tier2,193074.36457976105,23,14,4,Fashion,0.40839727104505114,651.0,47040.16378262014
2413,26,Female,Tier2,,61,27,18,Electronics,0.1754632516848536,669.0,21268.887960782584
2414,28,Female,Tier1,,47,19,5,Grocery,0.3012094331258359,669.0,9812.083719886745
2415,52,Female,Tier2,15350.861704790996,3,17,11,Electronics,,625.0,8503.594785126414
2416,43,Female,Tier1,11526.930736062683,17,23,18,Electronics,0.02304176915764221,659.0,7901.0986536491455
2417,46,Male,Tier3,,22,20,8,Grocery,0.09942987120699058,551.0,8180.324348647155
2418,44,Male,Tier1,43382.63649532578,91,22,17,Electronics,0.2007571408889109,719.0,19398.6047150355
2419,44,Male,Tier2,13736.231877682432,16,22,2,Electronics,0.08925659773561294,669.0,6330.100349061427
2420,24,Male,Tier3,,80,21,13,Grocery,0.11254632312578543,678.0,45754.18751191596
2421,52,Female,Tier1,8359.92560486314,3,15,20,Grocery,0.2988142026287142,627.0,6979.194319853237
2422,54,Male,Tier2,25774.701901272678,52,24,4,Luxury,0.45300059428790485,623.0,9234.07734707783
2423,37,Male,Tier1,23137.4094653487,33,20,4,Grocery,0.259596035162998,,7203.345374099175
2424,39,Male,Tier1,22128.872754010725,42,19,3,Grocery,0.36690655147411133,777.0,5341.308079199009
2425,21,Male,Tier2,14791.405305024655,2,20,15,Electronics,,538.0,9470.95736870277
2426,46,Female,Tier2,23335.39243275722,39,22,12,Electronics,0.33758839304710425,534.0,10177.519158366615
2427,46,Female,Tier3,16077.245057312832,46,13,7,Grocery,0.19493579535710628,671.0,7338.694893954703
2428,39,Male,Tier3,54258.91455778054,48,21,20,Luxury,0.5836256489065665,623.0,19788.65982759395
2429,53,Male,Tier2,68496.76921450425,27,27,15,Electronics,0.12584436214315076,659.0,23568.63602906599
2430,35,Male,Tier2,16781.287837408276,15,14,1,Luxury,0.27557638820774105,648.0,5268.115137993942
2431,46,Male,Tier3,6964.0781748864065,7,19,7,Electronics,0.41137695777231814,699.0,3959.5826710751953
2432,27,Female,Tier1,27511.324162097826,57,15,2,Electronics,0.15303855369406835,627.0,10801.353240101324
2433,39,Male,Tier1,26825.711395307502,42,17,8,Electronics,0.2973336407764751,553.0,10379.219758037916
2434,37,Female,Tier1,23709.91552520616,9,14,10,Electronics,0.43710004944433123,586.0,11369.226740886657
2435,42,Female,Tier3,31986.426013549077,6,17,20,Grocery,0.306358902049909,637.0,12326.88162084666
2436,35,Male,Tier2,57934.56528285612,57,18,19,Electronics,,549.0,21443.79736579517
2437,38,Male,Tier2,39461.48951120621,76,19,0,Fashion,0.15917359006171086,647.0,12525.040612892459
2438,49,Other,Tier1,31952.46868496836,30,25,0,Electronics,0.31247827812729634,654.0,11688.796053085493
2439,34,Female,Tier3,,55,26,7,Electronics,0.3222232161433862,621.0,12272.083097482366
2440,20,Female,Tier1,26266.06480232961,84,19,15,Grocery,0.3300442514398906,666.0,13013.839051018515
2441,60,Female,Tier2,,84,18,9,Electronics,0.6389717541085955,520.0,5831.600407367619
2442,56,Female,Tier1,60798.4449160221,54,30,1,Grocery,0.4800461199373534,573.0,24323.9417742191
2443,24,Male,Tier1,23666.32659886911,27,19,15,Electronics,0.047728368174562684,558.0,10401.9952694721
2444,48,Female,Tier2,11359.873019431392,84,22,3,Electronics,0.1639907607797789,720.0,3999.246341939207
2445,33,Male,Tier3,10000.744599376056,59,18,18,Grocery,0.3120740955633889,834.0,7670.724911959686
2446,43,Female,Tier1,11585.85885781434,7,18,8,Fashion,0.2751349182840389,579.0,6334.011150550435
2447,43,Other,Tier1,9293.831092240409,40,23,2,Grocery,0.0663642956704681,631.0,3194.9433511695706
2448,37,Female,Tier1,35179.510311100545,94,16,10,Grocery,0.17291319215118653,594.0,14176.43402035855
2449,30,Male,Tier1,19485.42169193335,72,23,7,Grocery,0.4340273086444317,667.0,8265.030311664243
2450,31,Male,Tier1,37918.83831815323,2,21,6,Electronics,0.053104058601249705,601.0,12541.722536975847
2451,29,Female,Tier2,49942.6953399293,14,20,0,Fashion,0.03930029454887948,672.0,19829.630066393336
2452,30,Female,Tier3,41670.442431314885,10,27,7,Electronics,0.38416328875344674,703.0,13985.348939244848
2453,39,Female,Tier1,34331.424648282795,50,24,16,Electronics,0.04377673569570664,552.0,17578.27228766709
2454,31,Other,Tier2,26937.385172717015,18,17,10,Electronics,0.5007259807048392,671.0,11694.418716874885
2455,48,Female,Tier1,19278.50176146391,18,16,6,Electronics,0.30213380565397757,506.0,8172.530192549807
2456,57,Male,Tier1,20200.198517424153,16,23,8,Electronics,0.18643812445478186,629.0,9115.353163915206
2457,33,Male,Tier1,33158.502298858904,52,21,13,Electronics,0.2022396662311732,624.0,14610.163981372452
2458,42,Male,Tier2,11238.25908485577,69,21,4,Electronics,0.3793528546707768,631.0,4508.070142794484
2459,45,Female,Tier1,21211.116238287217,52,13,17,Grocery,0.23041210667055698,625.0,8914.195783099172
2460,45,Female,Tier1,,31,25,12,Grocery,,610.0,8437.349378666093
2461,40,Female,Tier1,50065.501396522675,84,25,4,Grocery,0.41089574675547247,628.0,15238.220880415667
2462,48,Male,Tier1,36386.02782009775,23,23,7,Electronics,0.5596429013689354,669.0,12520.23135890722
2463,45,Male,Tier1,,96,23,14,Grocery,0.1763390254499101,671.0,26682.175016494493
2464,25,Male,Tier3,12959.820505576132,42,15,3,Electronics,0.13292838329862983,659.0,5505.6696036721305
2465,50,Female,Tier2,13970.012270996536,81,16,0,Grocery,0.6535023805406645,604.0,3596.0165747477895
2466,50,Male,Tier3,22931.13263970859,62,26,5,Electronics,0.0647078887063647,736.0,9590.19581021256
2467,30,Male,Tier1,13255.648668932468,77,19,18,Electronics,0.14609561925403858,772.0,8166.16292012591
2468,40,Male,Tier1,32091.095197754825,50,14,11,Electronics,0.06867399630710828,546.0,12830.223155444539
2469,48,Female,Tier1,21254.68905154101,77,14,6,Grocery,0.30475312805677157,663.0,9767.546664218102
2470,37,Male,Tier1,15646.906501758578,81,12,12,Fashion,0.30474409691722526,612.0,6502.858281497399
2471,52,Female,Tier2,47161.030012943345,15,21,6,Grocery,0.17546022130580988,724.0,15005.157785075819
2472,68,Female,Tier1,,90,18,8,Electronics,0.5636496019116543,648.0,3514.5104798914067
2473,30,Female,Tier1,32192.1921973673,44,23,0,Electronics,0.23796686307560536,654.0,11365.566169502717
2474,23,Female,Tier2,,92,17,20,Fashion,0.39210043943892614,689.0,9260.478200310394
2475,43,Male,Tier1,39016.09497897609,42,18,12,Electronics,0.3073718266659666,626.0,14275.572060330931
2476,48,Male,Tier3,46137.39149891276,45,15,18,Fashion,0.1777874699079469,,20721.82048731514
2477,37,Female,Tier1,4476.311337357456,94,21,20,Electronics,0.3896300011923749,690.0,6009.470881389331
2478,57,Female,Tier2,18993.732491701183,35,22,0,Luxury,0.4930706067026283,724.0,5725.403781078181
2479,23,Other,Tier1,22942.219527299287,22,17,19,Fashion,,632.0,12906.667149568164
2480,48,Female,Tier3,4228.129517335415,74,17,20,Grocery,0.2938656724932544,640.0,5774.153619711183
2481,32,Male,Tier1,25833.45351992328,75,21,18,Electronics,0.1603325176933091,714.0,12022.589531679121
2482,60,Male,Tier2,15219.959413888362,38,16,17,Electronics,0.11485697474043723,706.0,8586.192826418499
2483,63,Female,Tier1,9471.010431481225,97,16,4,Fashion,0.1880979868115992,550.0,4359.387744591518
2484,30,Male,Tier2,13969.862939419383,70,18,2,Fashion,0.44777489101701884,,5872.2934008963875
2485,33,Male,Tier1,12378.055356810917,64,15,1,Electronics,0.5470097395510503,687.0,4668.631166165691
2486,50,Female,Tier1,14770.686886165622,7,15,9,Electronics,0.6442627834981264,639.0,6795.564951569831
2487,35,Male,Tier3,25073.991023279144,44,15,5,Fashion,0.285905309885128,680.0,7771.8422390789865
2488,39,Male,Tier3,43777.38203288794,76,21,18,Grocery,0.4676522424861735,642.0,17264.190993799984
2489,40,Female,Tier1,20858.458639968187,7,12,16,Fashion,0.19704156509886503,470.0,9713.663676341408
2490,16,Female,Tier3,47663.95112108539,66,15,18,Fashion,0.19317729258140445,545.0,19791.45049435884
2491,39,Male,Tier1,,60,20,12,Fashion,0.4877268723610493,727.0,5987.227074091184
2492,31,Female,Tier3,,1,12,16,Electronics,0.30705282577491944,630.0,12609.611802381107
2493,34,Female,Tier2,96242.66906811882,62,16,17,Electronics,,665.0,35599.05696353673
2494,57,Male,Tier1,7234.414181979061,87,18,10,Electronics,0.05698560425436918,649.0,5226.936155166184
2495,24,Male,Tier3,7043.564131657976,89,24,19,Fashion,0.5018359322377122,,6266.990485240158
2496,49,Male,Tier3,53959.02236221043,18,21,19,Electronics,0.23567536706239367,612.0,18865.960189377503
2497,36,Female,Tier1,25703.118150960086,7,18,12,Electronics,0.36970775908343245,676.0,9966.416250199667
2498,36,Male,Tier2,,54,23,10,Electronics,0.2737248321156162,684.0,7219.531563716055
2499,49,Other,Tier1,9988.887011204277,67,18,19,Electronics,0.3211832038366733,825.0,7970.38994795748
2500,44,Female,Tier3,21478.50567499705,93,19,18,Fashion,0.3357599583580229,611.0,9840.649148137974
2501,46,Female,Tier2,24185.422707653153,10,21,9,Grocery,0.39810697343256224,783.0,7747.271127092941
2502,51,Female,Tier1,24269.339902659834,61,9,2,Grocery,0.16417181455124424,581.0,9706.160627725354
2503,36,Female,Tier2,9920.77981658502,59,17,20,Electronics,0.08857861655105778,689.0,7509.007862140359
2504,32,Male,Tier2,17398.438749904668,59,17,5,Fashion,,664.0,6571.075526421243
2505,26,Male,Tier2,14799.40028368197,69,23,6,Electronics,0.21394160412288082,639.0,7321.491727069234
2506,30,Female,Tier1,34631.21506961926,63,21,20,Grocery,0.08597264913052767,649.0,17381.38344180729
2507,75,Male,Tier1,10339.072057368385,98,27,19,Electronics,0.10990360592808943,600.0,7669.9717315682165
2508,54,Male,Tier2,23230.45567164718,8,28,4,Electronics,,,9218.08295158661
2509,23,Female,Tier1,139240.57790564653,78,22,8,Electronics,0.23793626442842547,582.0,53934.11055450219
2510,24,Female,Tier1,,55,20,9,Grocery,0.06434637601051724,675.0,5713.544960067468
2511,45,Male,Tier2,13054.8620659498,6,18,13,Grocery,0.3381500563573614,710.0,7800.953993690313
2512,46,Female,Tier1,20625.764616499404,1,15,10,Electronics,0.11750280580574253,760.0,8990.936676439613
2513,46,Male,Tier2,2808.5452159263873,56,20,16,Electronics,0.016935548879250813,,5180.3173257553135
2514,36,Female,Tier2,8112.982050989785,97,32,10,Fashion,0.10900805994436409,695.0,6464.961043494919
2515,38,Male,Tier2,27377.71896284537,75,15,6,Electronics,0.09877666814806382,598.0,12439.124407475321
2516,43,Female,Tier1,19477.805473061784,88,18,10,Electronics,0.15154306102215198,587.0,9053.542833745274
2517,41,Male,Tier1,46087.406338227185,10,20,12,Electronics,0.14126674946898493,558.0,16182.022582200429
2518,13,Female,Tier1,18644.61443555928,23,10,18,Fashion,0.159712109721616,551.0,9790.077123769428
2519,37,Male,Tier3,17530.527798510946,16,25,5,Electronics,0.43388268834991683,649.0,7366.75254270293
2520,29,Male,Tier1,13466.90478779581,16,19,1,Luxury,0.42431022096418886,591.0,4773.326270990979
2521,42,Female,Tier3,17326.77800465529,56,23,13,Electronics,0.23925649817207453,745.0,9346.517947077113
2522,75,Male,Tier2,9432.236605112286,95,25,15,Electronics,0.39870716404718337,603.0,6948.2539017924
2523,44,Male,Tier3,19866.176036372886,6,11,6,Electronics,0.3212942727811855,657.0,7670.143402097845
2524,36,Male,Tier1,11160.323581550356,30,25,0,Grocery,0.2743428813785354,628.0,5551.919439984835
2525,51,Female,Tier1,9437.668098189257,63,21,1,Electronics,0.28981081813131704,537.0,3407.7924188340257
2526,45,Female,Tier3,14078.157950146538,1,20,8,Grocery,0.18890672278953088,737.0,6892.9649322439545
2527,45,Male,Tier1,30206.33573221455,51,18,17,Electronics,0.42606266665299153,705.0,12950.513197301923
2528,47,Female,Tier1,24332.759653246903,89,17,20,Electronics,0.14999742120760443,714.0,9754.61793003793
2529,64,Male,Tier1,35148.05525172381,46,22,19,Fashion,0.22644341491844897,697.0,14112.438094053163
2530,26,Female,Tier3,11541.848451767739,21,20,17,Grocery,0.48668848899617917,589.0,6559.966404874513
2531,45,Male,Tier2,,99,19,17,Electronics,0.21629666578423337,590.0,11592.805769276614
2532,28,Female,Tier2,72493.66596868691,38,19,9,Grocery,,686.0,19836.95735907172
2533,46,Male,Tier2,58586.54328004491,69,22,7,Grocery,0.40821874497567723,773.0,15639.270405989426
2534,28,Other,Tier1,9025.003580218938,63,24,20,Electronics,0.28308005125635455,680.0,7531.867900152924
2535,34,Male,Tier2,10873.862487983659,50,19,7,Electronics,0.19535896331992328,728.0,5227.964426056149
2536,36,Male,Tier1,72274.68962379062,12,23,1,Electronics,0.3661041144745446,607.0,21228.811801980242
2537,51,Male,Tier3,30214.744067378106,69,19,17,Electronics,0.4968135011303861,737.0,11273.115675424262
2538,51,Female,Tier1,19273.549439010527,73,19,10,Grocery,0.31660849563652876,616.0,9278.603812784695
2539,25,Female,Tier1,17824.1905143348,44,17,10,Electronics,0.3503029527523076,669.0,7691.730570870545
2540,40,Female,Tier2,25828.190902625043,52,20,18,Electronics,0.5138474471543159,620.0,13090.483903070304
2541,31,Female,Tier1,26055.79433123094,9,25,10,Electronics,0.5443802061465666,,9239.92579014567
2542,24,Female,Tier2,15165.633751490008,99,19,9,Luxury,0.15898944131829626,722.0,6655.943786234289
2543,37,Female,Tier1,19648.56613834846,65,26,7,Grocery,0.046384129785067105,,7689.903139759671
2544,36,Male,Tier1,14797.971866296237,10,14,14,Electronics,0.2405069584910061,756.0,7680.111724950521
2545,69,Female,Tier1,24788.08459392145,46,19,7,Electronics,0.191181882105568,840.0,8756.726101595119
2546,45,Male,Tier2,13143.763943887729,100,21,18,Electronics,0.24479528977796797,621.0,9056.820915843067
2547,23,Female,Tier1,9068.638290346224,58,27,0,Grocery,0.32722937429379906,,2721.3296972265916
2548,33,Female,Tier2,61868.289075141605,37,18,19,Electronics,0.39882003875847627,749.0,28086.37925312283
2549,52,Female,Tier1,20979.41674130779,52,20,2,Luxury,0.09964270049123182,655.0,7277.692953416655
2550,65,Female,Tier1,72253.65997656887,99,14,20,Electronics,0.44079382470272166,649.0,23137.455104521498
2551,20,Female,Tier1,5695.331568510308,81,22,11,Grocery,0.3676868247149218,801.0,5165.520829744301
2552,17,Female,Tier3,7985.389791606874,13,18,15,Grocery,0.2678057736950847,541.0,5987.690056743621
2553,62,Male,Tier2,30538.8933483826,6,19,15,Fashion,0.10441428064484191,586.0,12553.261942817035
2554,44,Male,Tier1,20991.800424659818,58,21,16,Electronics,0.21350555371455163,683.0,9686.130056883218
2555,29,Female,Tier2,9794.898382137144,48,17,15,Grocery,0.295848211632788,520.0,6363.183289574183
2556,46,Other,Tier3,48802.984614450696,32,24,8,Electronics,0.06780791495051805,620.0,18560.363837953
2557,8,Male,Tier1,11980.967997575568,11,16,18,Electronics,0.3961239123030689,619.0,7908.590978621771
2558,40,Male,Tier3,50969.64264265027,81,19,0,Fashion,0.47874422366961,726.0,12728.16049145949
2559,43,Male,Tier1,20966.80222237866,5,23,17,Fashion,0.2979685932978526,705.0,9315.745832333949
2560,51,Male,Tier3,10415.481708928512,6,18,5,Grocery,0.23263248530919806,515.0,5327.380221843459
2561,27,Female,Tier2,13792.538505748602,74,16,5,Electronics,0.346644132763995,594.0,5227.118013342024
2562,41,Female,Tier1,57555.62321975545,97,19,11,Fashion,0.3795543118729753,594.0,19870.13297034348
2563,28,Female,Tier1,17882.48597093249,94,14,2,Electronics,0.6653620604725461,632.0,5908.071310630707
2564,43,Female,Tier3,43505.32441528127,21,23,10,Electronics,0.23479723694946028,562.0,19159.253889865126
2565,29,Female,Tier2,58706.6366180925,42,17,5,Grocery,0.19946769757300775,686.0,23146.339579322826
2566,35,Male,Tier2,20820.715864947793,81,16,13,Electronics,0.24473933890808394,594.0,9757.216110176481
2567,28,Male,Tier1,18840.515937097745,27,26,17,Luxury,0.2371290678408549,697.0,9479.241391613341
2568,47,Female,Tier1,16589.451220328538,3,24,15,Electronics,0.10437187128621665,649.0,10992.330927403838
2569,50,Male,Tier1,28182.83368578008,60,22,12,Electronics,0.21453677157870768,572.0,12727.816348252789
2570,37,Male,Tier1,,93,20,0,Grocery,0.24320334099733992,761.0,24038.792326026098
